protein_id,id,length,Prediction,SP_probability,OTHER_probability,cleavage_site
tr|G0RJB7|G0RJB7_HYPJQ,G0RJB7,189,OTHER,0.0,1.0,
tr|G0RJB9|G0RJB9_HYPJQ,G0RJB9,274,OTHER,0.0,1.0,
tr|G0RJH5|G0RJH5_HYPJQ,G0RJH5,610,OTHER,0.0,1.0,
tr|G0RJH7|G0RJH7_HYPJQ,G0RJH7,1085,OTHER,0.0,1.0,
tr|G0RJH9|G0RJH9_HYPJQ,G0RJH9,766,OTHER,0.0,0.999992,
tr|G0RJI0|G0RJI0_HYPJQ,G0RJI0,743,OTHER,0.0,1.0,
tr|G0RJI7|G0RJI7_HYPJQ,G0RJI7,766,OTHER,0.0,1.0,
tr|G0RJJ0|G0RJJ0_HYPJQ,G0RJJ0,653,OTHER,0.0,1.0,
tr|G0RJK8|G0RJK8_HYPJQ,G0RJK8,315,OTHER,0.0,0.999986,
tr|G0RJP6|G0RJP6_HYPJQ,G0RJP6,96,OTHER,0.0,1.0,
tr|G0RJP7|G0RJP7_HYPJQ,G0RJP7,452,OTHER,0.0,1.0,
tr|G0RJT0|G0RJT0_HYPJQ,G0RJT0,386,OTHER,0.0,1.0,
tr|G0RJT3|G0RJT3_HYPJQ,G0RJT3,582,OTHER,0.0,1.0,
tr|G0RJV0|G0RJV0_HYPJQ,G0RJV0,868,OTHER,0.0,0.999994,
tr|G0RJY0|G0RJY0_HYPJQ,G0RJY0,541,OTHER,0.0,1.0,
tr|G0RJY2|G0RJY2_HYPJQ,G0RJY2,574,OTHER,0.0,1.0,
tr|G0RJZ5|G0RJZ5_HYPJQ,G0RJZ5,548,OTHER,0.0,1.0,
tr|G0RK02|G0RK02_HYPJQ,G0RK02,2920,OTHER,0.0,1.0,
tr|G0RK31|G0RK31_HYPJQ,G0RK31,1171,OTHER,0.0,1.0,
tr|G0RK56|G0RK56_HYPJQ,G0RK56,857,OTHER,0.0,1.0,
tr|G0RK58|G0RK58_HYPJQ,G0RK58,460,OTHER,0.0,1.0,
tr|G0RK59|G0RK59_HYPJQ,G0RK59,1160,OTHER,0.0,0.999997,
tr|G0RK64|G0RK64_HYPJQ,G0RK64,1399,OTHER,0.0,1.0,
tr|G0RKC0|G0RKC0_HYPJQ,G0RKC0,431,OTHER,0.0,0.999996,
tr|G0RKC1|G0RKC1_HYPJQ,G0RKC1,1205,OTHER,0.0,1.0,
tr|G0RKD7|G0RKD7_HYPJQ,G0RKD7,401,OTHER,0.0,1.0,
tr|G0RKD8|G0RKD8_HYPJQ,G0RKD8,513,OTHER,0.0,1.0,
tr|G0RKE1|G0RKE1_HYPJQ,G0RKE1,788,OTHER,0.0,1.0,
tr|G0RKG4|G0RKG4_HYPJQ,G0RKG4,450,OTHER,0.0,1.0,
tr|G0RKK3|G0RKK3_HYPJQ,G0RKK3,1162,OTHER,0.0,1.0,
tr|G0RKM4|G0RKM4_HYPJQ,G0RKM4,1205,OTHER,0.0,1.0,
tr|G0RKU5|G0RKU5_HYPJQ,G0RKU5,909,OTHER,0.0,1.0,
tr|G0RKV3|G0RKV3_HYPJQ,G0RKV3,1057,OTHER,0.0,1.0,
tr|G0RKW2|G0RKW2_HYPJQ,G0RKW2,1281,OTHER,0.0,0.999997,
tr|G0RKZ1|G0RKZ1_HYPJQ,G0RKZ1,1859,OTHER,0.0,1.0,
tr|G0RKZ9|G0RKZ9_HYPJQ,G0RKZ9,522,OTHER,0.0,1.0,
tr|G0RL15|G0RL15_HYPJQ,G0RL15,763,OTHER,0.0,1.0,
tr|G0RL22|G0RL22_HYPJQ,G0RL22,400,OTHER,0.0,1.0,
tr|G0RL67|G0RL67_HYPJQ,G0RL67,434,OTHER,0.0,1.0,
tr|G0RLA0|G0RLA0_HYPJQ,G0RLA0,1367,OTHER,0.0,0.999998,
tr|G0RLA2|G0RLA2_HYPJQ,G0RLA2,457,SP,0.999878,0.000145,CS pos: 21-22. Pr: 0.9811
tr|G0RLA6|G0RLA6_HYPJQ,G0RLA6,1065,OTHER,0.0,1.0,
tr|G0RLB7|G0RLB7_HYPJQ,G0RLB7,1499,OTHER,0.165499,0.834511,
tr|G0RLE3|G0RLE3_HYPJQ,G0RLE3,152,OTHER,0.0,1.0,
tr|G0RLE4|G0RLE4_HYPJQ,G0RLE4,1860,OTHER,0.0,1.0,
tr|G0RLF8|G0RLF8_HYPJQ,G0RLF8,1558,OTHER,0.0,0.999999,
tr|G0RLG5|G0RLG5_HYPJQ,G0RLG5,941,OTHER,0.0,1.0,
tr|G0RLL5|G0RLL5_HYPJQ,G0RLL5,413,OTHER,0.0,1.0,
tr|G0RLL8|G0RLL8_HYPJQ,G0RLL8,459,OTHER,0.0,1.0,
tr|G0RLP0|G0RLP0_HYPJQ,G0RLP0,1158,OTHER,0.0,1.0,
tr|G0RLS8|G0RLS8_HYPJQ,G0RLS8,570,OTHER,0.0,1.0,
tr|G0RLX2|G0RLX2_HYPJQ,G0RLX2,1093,OTHER,0.0,1.0,
tr|G0RM29|G0RM29_HYPJQ,G0RM29,605,OTHER,0.0,1.0,
tr|G0RM42|G0RM42_HYPJQ,G0RM42,381,OTHER,0.0,1.0,
tr|G0RM75|G0RM75_HYPJQ,G0RM75,985,OTHER,0.0,1.0,
tr|G0RM86|G0RM86_HYPJQ,G0RM86,2164,OTHER,0.0,1.0,
tr|G0RMB1|G0RMB1_HYPJQ,G0RMB1,1162,OTHER,0.0,1.0,
tr|G0RME8|G0RME8_HYPJQ,G0RME8,283,OTHER,0.0,1.0,
tr|G0RMF3|G0RMF3_HYPJQ,G0RMF3,729,OTHER,0.0,1.0,
tr|G0RMF5|G0RMF5_HYPJQ,G0RMF5,2037,OTHER,0.0,1.0,
tr|G0RMF7|G0RMF7_HYPJQ,G0RMF7,96,OTHER,0.0,1.0,
tr|G0RMG8|G0RMG8_HYPJQ,G0RMG8,456,OTHER,0.0,1.0,
tr|G0RMH6|G0RMH6_HYPJQ,G0RMH6,502,SP,0.999778,0.000246,CS pos: 20-21. Pr: 0.9840
tr|G0RMH8|G0RMH8_HYPJQ,G0RMH8,355,OTHER,0.0,0.999954,
tr|G0RMI8|G0RMI8_HYPJQ,G0RMI8,243,OTHER,0.0,1.0,
tr|G0RMJ8|G0RMJ8_HYPJQ,G0RMJ8,157,OTHER,0.0,1.0,
tr|G0RMK6|G0RMK6_HYPJQ,G0RMK6,1262,OTHER,0.0,0.999999,
tr|G0RMN2|G0RMN2_HYPJQ,G0RMN2,362,OTHER,0.0,1.0,
tr|G0RMQ7|G0RMQ7_HYPJQ,G0RMQ7,100,OTHER,0.0,1.0,
tr|G0RMS6|G0RMS6_HYPJQ,G0RMS6,309,OTHER,0.0,1.0,
tr|G0RMS9|G0RMS9_HYPJQ,G0RMS9,954,OTHER,0.0,1.0,
tr|G0RMT8|G0RMT8_HYPJQ,G0RMT8,1755,OTHER,0.0,1.0,
tr|G0RMV4|G0RMV4_HYPJQ,G0RMV4,253,OTHER,0.0,1.0,
tr|G0RMW2|G0RMW2_HYPJQ,G0RMW2,1064,OTHER,0.0,1.0,
tr|G0RMX0|G0RMX0_HYPJQ,G0RMX0,506,OTHER,0.0,1.0,
tr|G0RMX3|G0RMX3_HYPJQ,G0RMX3,660,OTHER,0.0,1.0,
tr|G0RMZ5|G0RMZ5_HYPJQ,G0RMZ5,1070,SP,0.999634,0.000361,CS pos: 22-23. Pr: 0.9666
tr|G0RMZ6|G0RMZ6_HYPJQ,G0RMZ6,216,OTHER,0.0,0.999985,
tr|G0RN86|G0RN86_HYPJQ,G0RN86,209,OTHER,0.0,1.0,
tr|G0RN95|G0RN95_HYPJQ,G0RN95,715,OTHER,0.0,1.0,
tr|G0RNB2|G0RNB2_HYPJQ,G0RNB2,351,OTHER,0.0,1.0,
tr|G0RNH0|G0RNH0_HYPJQ,G0RNH0,465,OTHER,0.0,1.0,
tr|G0RNJ5|G0RNJ5_HYPJQ,G0RNJ5,629,OTHER,0.0,1.0,
tr|G0RNK7|G0RNK7_HYPJQ,G0RNK7,464,OTHER,0.0,1.0,
tr|G0RNL8|G0RNL8_HYPJQ,G0RNL8,341,OTHER,0.0,1.0,
tr|G0RNM6|G0RNM6_HYPJQ,G0RNM6,763,OTHER,0.0,1.0,
tr|G0RNP2|G0RNP2_HYPJQ,G0RNP2,785,OTHER,0.0,0.999999,
tr|G0RNQ0|G0RNQ0_HYPJQ,G0RNQ0,537,OTHER,0.0,1.0,
tr|G0RNQ8|G0RNQ8_HYPJQ,G0RNQ8,861,OTHER,0.0,1.0,
tr|G0RNW1|G0RNW1_HYPJQ,G0RNW1,429,SP,0.999827,0.000199,CS pos: 17-18. Pr: 0.9548
tr|G0RP16|G0RP16_HYPJQ,G0RP16,513,OTHER,0.0,1.0,
tr|G0RP52|G0RP52_HYPJQ,G0RP52,566,OTHER,0.0,1.0,
tr|G0RPB0|G0RPB0_HYPJQ,G0RPB0,478,OTHER,0.0,1.0,
tr|G0RPH9|G0RPH9_HYPJQ,G0RPH9,368,OTHER,0.0,1.0,
tr|G0RPJ0|G0RPJ0_HYPJQ,G0RPJ0,300,OTHER,0.0,1.0,
tr|G0RPN4|G0RPN4_HYPJQ,G0RPN4,406,OTHER,0.0,1.0,
tr|G0RPP9|G0RPP9_HYPJQ,G0RPP9,139,OTHER,0.0,1.0,
tr|G0RPU1|G0RPU1_HYPJQ,G0RPU1,1071,OTHER,0.0,1.0,
tr|G0RPU6|G0RPU6_HYPJQ,G0RPU6,374,OTHER,0.0,0.999984,
tr|G0RPV1|G0RPV1_HYPJQ,G0RPV1,486,OTHER,0.0,1.0,
tr|G0RPV3|G0RPV3_HYPJQ,G0RPV3,2670,OTHER,0.0,1.0,
tr|G0RPV5|G0RPV5_HYPJQ,G0RPV5,497,OTHER,0.0,1.0,
tr|G0RPY3|G0RPY3_HYPJQ,G0RPY3,306,OTHER,0.0,1.0,
sp|G0RPY6|AA12_HYPJQ,G0RPY6,430,SP,0.999444,0.000579,CS pos: 23-24. Pr: 0.8864
tr|G0RPY7|G0RPY7_HYPJQ,G0RPY7,564,OTHER,1e-06,1.0,
tr|G0RPY9|G0RPY9_HYPJQ,G0RPY9,934,OTHER,0.0,1.0,
tr|G0RPZ2|G0RPZ2_HYPJQ,G0RPZ2,338,OTHER,0.0,0.99999,
tr|G0RQ00|G0RQ00_HYPJQ,G0RQ00,365,OTHER,0.0,0.999995,
tr|G0RQ08|G0RQ08_HYPJQ,G0RQ08,396,OTHER,0.0,1.0,
tr|G0RQ23|G0RQ23_HYPJQ,G0RQ23,456,OTHER,0.0,1.0,
tr|G0RQ33|G0RQ33_HYPJQ,G0RQ33,359,OTHER,0.0,1.0,
tr|G0RQ57|G0RQ57_HYPJQ,G0RQ57,153,OTHER,0.0,1.0,
tr|G0RQ81|G0RQ81_HYPJQ,G0RQ81,513,OTHER,0.0,1.0,
tr|G0RQ98|G0RQ98_HYPJQ,G0RQ98,543,OTHER,0.0,1.0,
tr|G0RQA6|G0RQA6_HYPJQ,G0RQA6,877,OTHER,0.0,1.0,
tr|G0RQD2|G0RQD2_HYPJQ,G0RQD2,1113,OTHER,0.0,1.0,
tr|G0RQG5|G0RQG5_HYPJQ,G0RQG5,986,OTHER,0.0,1.0,
tr|G0RQH9|G0RQH9_HYPJQ,G0RQH9,645,OTHER,0.0,1.0,
tr|G0RQK0|G0RQK0_HYPJQ,G0RQK0,154,OTHER,0.0,1.0,
tr|G0RQQ4|G0RQQ4_HYPJQ,G0RQQ4,459,OTHER,0.0,1.0,
tr|G0RQT1|G0RQT1_HYPJQ,G0RQT1,457,OTHER,0.0,1.0,
tr|G0RQT3|G0RQT3_HYPJQ,G0RQT3,330,OTHER,0.0,0.999999,
tr|G0RQT4|G0RQT4_HYPJQ,G0RQT4,572,OTHER,0.0,1.0,
tr|G0RQU7|G0RQU7_HYPJQ,G0RQU7,695,OTHER,0.0,1.0,
tr|G0RR28|G0RR28_HYPJQ,G0RR28,839,OTHER,0.0,0.999992,
tr|G0RR45|G0RR45_HYPJQ,G0RR45,236,OTHER,0.0,1.0,
tr|G0RR80|G0RR80_HYPJQ,G0RR80,410,OTHER,0.0,1.0,
tr|G0RR81|G0RR81_HYPJQ,G0RR81,1309,OTHER,0.0,1.0,
tr|G0RR82|G0RR82_HYPJQ,G0RR82,173,OTHER,0.0,1.0,
tr|G0RRA6|G0RRA6_HYPJQ,G0RRA6,275,OTHER,0.0,1.0,
tr|G0RRP3|G0RRP3_HYPJQ,G0RRP3,350,SP,0.999808,0.000172,CS pos: 27-28. Pr: 0.4259
tr|G0RRP4|G0RRP4_HYPJQ,G0RRP4,474,OTHER,0.0,1.0,
tr|G0RRV4|G0RRV4_HYPJQ,G0RRV4,2810,OTHER,0.0,1.0,
tr|G0RRX2|G0RRX2_HYPJQ,G0RRX2,760,OTHER,0.0,1.0,
tr|G0RS89|G0RS89_HYPJQ,G0RS89,922,OTHER,0.0,1.0,
sp|G0RS98|VELB_HYPJQ,G0RS98,490,OTHER,0.0,1.0,
tr|G0RSD6|G0RSD6_HYPJQ,G0RSD6,446,OTHER,0.0,1.0,
tr|G0RSE3|G0RSE3_HYPJQ,G0RSE3,349,OTHER,0.0,1.0,
tr|G0RSE5|G0RSE5_HYPJQ,G0RSE5,164,OTHER,0.0,1.0,
tr|G0RSF9|G0RSF9_HYPJQ,G0RSF9,583,SP,0.999839,0.000176,CS pos: 32-33. Pr: 0.9772
tr|G0RSM1|G0RSM1_HYPJQ,G0RSM1,367,OTHER,0.0,1.0,
tr|G0RSN3|G0RSN3_HYPJQ,G0RSN3,584,OTHER,0.0,1.0,
tr|G0RSN4|G0RSN4_HYPJQ,G0RSN4,539,OTHER,0.0,1.0,
tr|G0RSP9|G0RSP9_HYPJQ,G0RSP9,567,OTHER,0.0,1.0,
tr|G0RSS4|G0RSS4_HYPJQ,G0RSS4,129,OTHER,0.0,1.0,
tr|G0RSX6|G0RSX6_HYPJQ,G0RSX6,724,OTHER,0.0,1.0,
tr|G0RT22|G0RT22_HYPJQ,G0RT22,555,OTHER,0.0,1.0,
tr|G0RT37|G0RT37_HYPJQ,G0RT37,1531,SP,0.999857,0.000159,CS pos: 29-30. Pr: 0.5616
tr|G0RT55|G0RT55_HYPJQ,G0RT55,698,OTHER,0.0,1.0,
sp|G0RT93|PP2C2_HYPJQ,G0RT93,438,OTHER,0.0,1.0,
tr|G0RTA6|G0RTA6_HYPJQ,G0RTA6,549,OTHER,0.0,1.0,
tr|G0RTA9|G0RTA9_HYPJQ,G0RTA9,978,OTHER,0.0,1.0,
tr|G0RTB8|G0RTB8_HYPJQ,G0RTB8,482,OTHER,0.0,1.0,
tr|G0RTE5|G0RTE5_HYPJQ,G0RTE5,185,OTHER,0.0,0.999995,
tr|G0RTE6|G0RTE6_HYPJQ,G0RTE6,404,OTHER,0.0,1.0,
tr|G0RTE9|G0RTE9_HYPJQ,G0RTE9,462,OTHER,0.0,1.0,
tr|G0RTF1|G0RTF1_HYPJQ,G0RTF1,259,OTHER,0.0,1.0,
tr|G0RTG1|G0RTG1_HYPJQ,G0RTG1,363,OTHER,0.0,1.0,
tr|G0RTN6|G0RTN6_HYPJQ,G0RTN6,416,OTHER,0.0,1.0,
tr|G0RTP3|G0RTP3_HYPJQ,G0RTP3,514,OTHER,0.0,0.999994,
tr|G0RTP4|G0RTP4_HYPJQ,G0RTP4,382,OTHER,0.0,1.0,
tr|G0RTP6|G0RTP6_HYPJQ,G0RTP6,335,OTHER,0.0,1.0,
tr|G0RTW6|G0RTW6_HYPJQ,G0RTW6,1023,OTHER,0.0,1.0,
tr|G0RTY5|G0RTY5_HYPJQ,G0RTY5,1419,SP,1.0,0.0,CS pos: 19-20. Pr: 0.9976
tr|G0RTZ3|G0RTZ3_HYPJQ,G0RTZ3,324,OTHER,0.0,0.999993,
tr|G0RU00|G0RU00_HYPJQ,G0RU00,1101,OTHER,0.0,1.0,
tr|G0RU75|G0RU75_HYPJQ,G0RU75,360,OTHER,0.0,1.0,
tr|G0RU94|G0RU94_HYPJQ,G0RU94,720,OTHER,0.0,1.0,
tr|G0RUC7|G0RUC7_HYPJQ,G0RUC7,307,OTHER,0.0,1.0,
tr|G0RUD7|G0RUD7_HYPJQ,G0RUD7,431,OTHER,0.0,1.0,
tr|G0RUE1|G0RUE1_HYPJQ,G0RUE1,891,OTHER,0.0,1.0,
tr|G0RUK0|G0RUK0_HYPJQ,G0RUK0,361,OTHER,0.0,0.999998,
tr|G0RUL4|G0RUL4_HYPJQ,G0RUL4,447,OTHER,0.0,0.999998,
tr|G0RUP2|G0RUP2_HYPJQ,G0RUP2,462,OTHER,0.0,1.0,
tr|G0RUR2|G0RUR2_HYPJQ,G0RUR2,759,OTHER,0.0,1.0,
tr|G0RUX6|G0RUX6_HYPJQ,G0RUX6,417,OTHER,0.0,1.0,
tr|G0RUZ4|G0RUZ4_HYPJQ,G0RUZ4,407,OTHER,0.0,1.0,
tr|G0RV11|G0RV11_HYPJQ,G0RV11,480,OTHER,0.0,1.0,
tr|G0RV14|G0RV14_HYPJQ,G0RV14,350,OTHER,0.0,1.0,
tr|G0RV25|G0RV25_HYPJQ,G0RV25,121,OTHER,0.0,0.999999,
tr|G0RV41|G0RV41_HYPJQ,G0RV41,169,OTHER,0.0,0.999959,
tr|G0RV76|G0RV76_HYPJQ,G0RV76,1236,OTHER,0.0,1.0,
tr|G0RVA0|G0RVA0_HYPJQ,G0RVA0,917,OTHER,0.0,1.0,
tr|G0RVD7|G0RVD7_HYPJQ,G0RVD7,1621,OTHER,0.0,1.0,
sp|G0RVE5|HYP3_HYPJQ,G0RVE5,102,SP,0.999835,0.000192,CS pos: 28-29. Pr: 0.6465
tr|G0RVG1|G0RVG1_HYPJQ,G0RVG1,553,OTHER,0.0,1.0,
tr|G0RVG3|G0RVG3_HYPJQ,G0RVG3,854,OTHER,0.0,1.0,
tr|G0RW38|G0RW38_HYPJQ,G0RW38,142,OTHER,0.0,1.0,
tr|G0RWE0|G0RWE0_HYPJQ,G0RWE0,334,OTHER,0.0,1.0,
tr|G0RWG0|G0RWG0_HYPJQ,G0RWG0,1091,OTHER,0.0,1.0,
tr|G0RWG2|G0RWG2_HYPJQ,G0RWG2,394,OTHER,0.0,1.0,
tr|G0RWH0|G0RWH0_HYPJQ,G0RWH0,723,OTHER,0.0,1.0,
tr|G0RWH4|G0RWH4_HYPJQ,G0RWH4,344,OTHER,0.0,1.0,
tr|G0RWM5|G0RWM5_HYPJQ,G0RWM5,888,OTHER,0.0,1.0,
tr|G0RWN9|G0RWN9_HYPJQ,G0RWN9,413,OTHER,0.0,1.0,
tr|G0RWQ3|G0RWQ3_HYPJQ,G0RWQ3,653,OTHER,0.0,1.0,
tr|G0RWR2|G0RWR2_HYPJQ,G0RWR2,2072,OTHER,0.0,1.0,
tr|G0RWT0|G0RWT0_HYPJQ,G0RWT0,591,OTHER,0.0,1.0,
tr|G0RWU6|G0RWU6_HYPJQ,G0RWU6,620,OTHER,0.0,1.0,
tr|G0RWV8|G0RWV8_HYPJQ,G0RWV8,172,OTHER,0.0,1.0,
tr|G0RX04|G0RX04_HYPJQ,G0RX04,783,OTHER,0.0,1.0,
tr|G0RX17|G0RX17_HYPJQ,G0RX17,400,OTHER,0.0,1.0,
tr|G0RX38|G0RX38_HYPJQ,G0RX38,439,OTHER,0.0,0.999974,
tr|G0RX39|G0RX39_HYPJQ,G0RX39,528,OTHER,0.0,1.0,
tr|G0RX52|G0RX52_HYPJQ,G0RX52,640,SP,0.999797,0.000187,CS pos: 33-34. Pr: 0.4544
tr|G0RX96|G0RX96_HYPJQ,G0RX96,720,SP,0.99973,0.000264,CS pos: 30-31. Pr: 0.9624
tr|G0RXE6|G0RXE6_HYPJQ,G0RXE6,352,OTHER,0.0,1.0,
tr|G0RXI9|G0RXI9_HYPJQ,G0RXI9,191,OTHER,0.0,1.0,
tr|G0RXJ2|G0RXJ2_HYPJQ,G0RXJ2,120,OTHER,0.0,1.0,
sp|P9WEU0|ILID_HYPJQ,P9WEU0,305,OTHER,0.0,1.0,
tr|E6PBR6|E6PBR6_HYPJQ,E6PBR6,810,OTHER,0.0,1.0,
tr|G0R6P6|G0R6P6_HYPJQ,G0R6P6,653,OTHER,0.0,1.0,
tr|G0R6Q4|G0R6Q4_HYPJQ,G0R6Q4,313,OTHER,0.0,1.0,
tr|G0R6Q6|G0R6Q6_HYPJQ,G0R6Q6,520,OTHER,0.0,1.0,
tr|G0R6R3|G0R6R3_HYPJQ,G0R6R3,523,OTHER,0.0,0.999986,
tr|G0R6R4|G0R6R4_HYPJQ,G0R6R4,599,OTHER,0.0,1.0,
tr|G0R6S5|G0R6S5_HYPJQ,G0R6S5,1377,SP,0.999776,0.000201,CS pos: 25-26. Pr: 0.9734
sp|G0R6S7|SOR7_HYPJQ,G0R6S7,358,OTHER,0.0,1.0,
tr|G0R6T6|G0R6T6_HYPJQ,G0R6T6,302,SP,0.99983,0.000187,CS pos: 20-21. Pr: 0.9938
tr|G0R6U2|G0R6U2_HYPJQ,G0R6U2,197,OTHER,0.0,1.0,
tr|G0R6U4|G0R6U4_HYPJQ,G0R6U4,806,OTHER,0.0,0.999999,
tr|G0R6U6|G0R6U6_HYPJQ,G0R6U6,599,OTHER,0.0,1.0,
tr|G0R6U7|G0R6U7_HYPJQ,G0R6U7,120,OTHER,0.0,1.0,
tr|G0R6V0|G0R6V0_HYPJQ,G0R6V0,368,OTHER,0.0,1.0,
tr|G0R6V1|G0R6V1_HYPJQ,G0R6V1,789,OTHER,0.0,1.0,
tr|G0R6V3|G0R6V3_HYPJQ,G0R6V3,359,OTHER,0.0,1.0,
tr|G0R6W2|G0R6W2_HYPJQ,G0R6W2,277,OTHER,0.0,1.0,
tr|G0R6W3|G0R6W3_HYPJQ,G0R6W3,243,OTHER,0.0,1.0,
tr|G0R6W6|G0R6W6_HYPJQ,G0R6W6,354,OTHER,0.0,1.0,
tr|G0R6W9|G0R6W9_HYPJQ,G0R6W9,338,SP,0.999826,0.000168,CS pos: 23-24. Pr: 0.9802
tr|G0R6X6|G0R6X6_HYPJQ,G0R6X6,1240,OTHER,0.0,1.0,
tr|G0R6X8|G0R6X8_HYPJQ,G0R6X8,477,SP,0.999857,0.000172,CS pos: 20-21. Pr: 0.9941
tr|G0R6Y2|G0R6Y2_HYPJQ,G0R6Y2,826,OTHER,0.0,0.999973,
tr|G0R6Y3|G0R6Y3_HYPJQ,G0R6Y3,336,OTHER,0.0,1.0,
tr|G0R6Y4|G0R6Y4_HYPJQ,G0R6Y4,512,OTHER,0.0,1.0,
tr|G0R6Z0|G0R6Z0_HYPJQ,G0R6Z0,656,OTHER,0.0,1.0,
tr|G0R6Z1|G0R6Z1_HYPJQ,G0R6Z1,664,OTHER,0.0,1.0,
tr|G0R6Z3|G0R6Z3_HYPJQ,G0R6Z3,432,OTHER,0.0,1.0,
tr|G0R6Z4|G0R6Z4_HYPJQ,G0R6Z4,134,OTHER,0.0,0.999993,
tr|G0R6Z5|G0R6Z5_HYPJQ,G0R6Z5,533,OTHER,0.0,1.0,
tr|G0R6Z6|G0R6Z6_HYPJQ,G0R6Z6,534,OTHER,0.0,0.99996,
tr|G0R6Z8|G0R6Z8_HYPJQ,G0R6Z8,515,OTHER,0.0,1.0,
tr|G0R707|G0R707_HYPJQ,G0R707,548,OTHER,0.0,0.99999,
tr|G0R711|G0R711_HYPJQ,G0R711,461,OTHER,0.0,1.0,
tr|G0R713|G0R713_HYPJQ,G0R713,485,SP,0.999846,0.000159,CS pos: 21-22. Pr: 0.9833
tr|G0R715|G0R715_HYPJQ,G0R715,289,OTHER,0.0,1.0,
tr|G0R720|G0R720_HYPJQ,G0R720,558,SP,0.999808,0.000183,CS pos: 19-20. Pr: 0.9813
tr|G0R721|G0R721_HYPJQ,G0R721,547,OTHER,0.0,1.0,
tr|G0R725|G0R725_HYPJQ,G0R725,1395,OTHER,0.0,1.0,
tr|G0R726|G0R726_HYPJQ,G0R726,221,OTHER,0.0,1.0,
tr|G0R728|G0R728_HYPJQ,G0R728,626,OTHER,0.0,1.0,
tr|G0R729|G0R729_HYPJQ,G0R729,372,OTHER,0.0,0.999998,
tr|G0R737|G0R737_HYPJQ,G0R737,436,OTHER,0.0,1.0,
tr|G0R738|G0R738_HYPJQ,G0R738,99,OTHER,0.0,1.0,
tr|G0R744|G0R744_HYPJQ,G0R744,600,OTHER,0.0,1.0,
tr|G0R752|G0R752_HYPJQ,G0R752,560,OTHER,0.0,1.0,
tr|G0R753|G0R753_HYPJQ,G0R753,491,OTHER,0.0,1.0,
tr|G0R754|G0R754_HYPJQ,G0R754,745,OTHER,0.0,1.0,
tr|G0R756|G0R756_HYPJQ,G0R756,368,SP,0.999736,0.000266,CS pos: 18-19. Pr: 0.9835
tr|G0R758|G0R758_HYPJQ,G0R758,446,OTHER,0.0,1.0,
tr|G0R764|G0R764_HYPJQ,G0R764,601,OTHER,0.0,1.0,
tr|G0R767|G0R767_HYPJQ,G0R767,688,OTHER,0.0,1.0,
tr|G0R775|G0R775_HYPJQ,G0R775,247,OTHER,0.0,1.0,
tr|G0R777|G0R777_HYPJQ,G0R777,259,OTHER,0.0,1.0,
tr|G0R779|G0R779_HYPJQ,G0R779,357,OTHER,0.0,0.999998,
tr|G0R783|G0R783_HYPJQ,G0R783,226,OTHER,0.0,1.0,
tr|G0R789|G0R789_HYPJQ,G0R789,340,SP,0.999746,0.00022,CS pos: 22-23. Pr: 0.9758
tr|G0R791|G0R791_HYPJQ,G0R791,560,OTHER,0.0,1.0,
tr|G0R792|G0R792_HYPJQ,G0R792,471,OTHER,0.0,1.0,
tr|G0R795|G0R795_HYPJQ,G0R795,399,OTHER,0.0,1.0,
tr|G0R797|G0R797_HYPJQ,G0R797,354,OTHER,0.0,1.0,
tr|G0R798|G0R798_HYPJQ,G0R798,855,OTHER,0.0,1.0,
tr|G0R799|G0R799_HYPJQ,G0R799,358,OTHER,0.0,1.0,
tr|G0R7A0|G0R7A0_HYPJQ,G0R7A0,222,OTHER,0.0,1.0,
tr|G0R7A1|G0R7A1_HYPJQ,G0R7A1,375,OTHER,0.0,1.0,
tr|G0R7A2|G0R7A2_HYPJQ,G0R7A2,220,OTHER,0.0,1.0,
tr|G0R7A4|G0R7A4_HYPJQ,G0R7A4,776,OTHER,0.0,1.0,
tr|G0R7B0|G0R7B0_HYPJQ,G0R7B0,129,OTHER,0.0,1.0,
tr|G0R7B1|G0R7B1_HYPJQ,G0R7B1,147,OTHER,0.0,1.0,
tr|G0R7B5|G0R7B5_HYPJQ,G0R7B5,190,OTHER,0.0,0.999972,
tr|G0R7D2|G0R7D2_HYPJQ,G0R7D2,1199,OTHER,0.0,1.0,
tr|G0R7D4|G0R7D4_HYPJQ,G0R7D4,495,OTHER,0.0,0.999985,
tr|G0R7D8|G0R7D8_HYPJQ,G0R7D8,430,OTHER,0.0,1.0,
tr|G0R7E3|G0R7E3_HYPJQ,G0R7E3,122,OTHER,0.0,1.0,
tr|G0R7E6|G0R7E6_HYPJQ,G0R7E6,299,OTHER,0.0,1.0,
tr|G0R7E8|G0R7E8_HYPJQ,G0R7E8,534,OTHER,0.0,1.0,
tr|G0R7E9|G0R7E9_HYPJQ,G0R7E9,608,OTHER,0.0,0.999984,
tr|G0R7F0|G0R7F0_HYPJQ,G0R7F0,460,OTHER,0.0,0.999989,
tr|G0R7F2|G0R7F2_HYPJQ,G0R7F2,391,OTHER,0.0,1.0,
tr|G0R7F3|G0R7F3_HYPJQ,G0R7F3,735,OTHER,0.0,1.0,
tr|G0R7F4|G0R7F4_HYPJQ,G0R7F4,361,OTHER,0.0,0.999972,
tr|G0R7F7|G0R7F7_HYPJQ,G0R7F7,714,OTHER,0.0,1.0,
