protein_id,length
tr|G0R752|G0R752_HYPJQ,560
tr|G0R753|G0R753_HYPJQ,491
tr|G0R754|G0R754_HYPJQ,745
tr|G0R756|G0R756_HYPJQ,368
tr|G0R758|G0R758_HYPJQ,446
tr|G0R764|G0R764_HYPJQ,601
tr|G0R767|G0R767_HYPJQ,688
tr|G0R775|G0R775_HYPJQ,247
tr|G0R777|G0R777_HYPJQ,259
tr|G0R779|G0R779_HYPJQ,357
tr|G0R783|G0R783_HYPJQ,226
tr|G0R789|G0R789_HYPJQ,340
tr|G0R791|G0R791_HYPJQ,560
tr|G0R792|G0R792_HYPJQ,471
tr|G0R795|G0R795_HYPJQ,399
tr|G0R797|G0R797_HYPJQ,354
tr|G0R798|G0R798_HYPJQ,855
tr|G0R799|G0R799_HYPJQ,358
tr|G0R7A0|G0R7A0_HYPJQ,222
tr|G0R7A1|G0R7A1_HYPJQ,375
tr|G0R7A2|G0R7A2_HYPJQ,220
tr|G0R7A4|G0R7A4_HYPJQ,776
tr|G0R7B0|G0R7B0_HYPJQ,129
tr|G0R7B1|G0R7B1_HYPJQ,147
tr|G0R7B5|G0R7B5_HYPJQ,190
tr|G0R7D2|G0R7D2_HYPJQ,1199
tr|G0R7D4|G0R7D4_HYPJQ,495
tr|G0R7D8|G0R7D8_HYPJQ,430
tr|G0R7E3|G0R7E3_HYPJQ,122
tr|G0R7E6|G0R7E6_HYPJQ,299
tr|G0R7E8|G0R7E8_HYPJQ,534
tr|G0R7E9|G0R7E9_HYPJQ,608
tr|G0R7F0|G0R7F0_HYPJQ,460
tr|G0R7F2|G0R7F2_HYPJQ,391
tr|G0R7F3|G0R7F3_HYPJQ,735
tr|G0R7F4|G0R7F4_HYPJQ,361
tr|G0R7F7|G0R7F7_HYPJQ,714
tr|G0R7F8|G0R7F8_HYPJQ,664
tr|G0R7F9|G0R7F9_HYPJQ,352
tr|G0R7G1|G0R7G1_HYPJQ,1028
tr|G0R7G2|G0R7G2_HYPJQ,253
tr|G0R7G3|G0R7G3_HYPJQ,386
tr|G0R7G4|G0R7G4_HYPJQ,2347
tr|G0R7G5|G0R7G5_HYPJQ,633
tr|G0R7G8|G0R7G8_HYPJQ,154
tr|G0R7H3|G0R7H3_HYPJQ,706
tr|G0R7H6|G0R7H6_HYPJQ,84
tr|G0R7I0|G0R7I0_HYPJQ,618
tr|G0R7I1|G0R7I1_HYPJQ,1155
tr|G0R7I2|G0R7I2_HYPJQ,318
tr|G0R7I3|G0R7I3_HYPJQ,404
tr|G0R7J0|G0R7J0_HYPJQ,201
tr|G0R7J1|G0R7J1_HYPJQ,606
tr|G0R7J3|G0R7J3_HYPJQ,236
tr|G0R7J7|G0R7J7_HYPJQ,624
tr|G0R7K1|G0R7K1_HYPJQ,421
tr|G0R7K3|G0R7K3_HYPJQ,910
tr|G0R7K4|G0R7K4_HYPJQ,554
tr|G0R7K5|G0R7K5_HYPJQ,337
tr|G0R7K6|G0R7K6_HYPJQ,197
tr|G0R7K7|G0R7K7_HYPJQ,361
tr|G0R7K8|G0R7K8_HYPJQ,727
tr|G0R7L0|G0R7L0_HYPJQ,270
tr|G0R7L9|G0R7L9_HYPJQ,312
tr|G0R7M8|G0R7M8_HYPJQ,324
tr|G0R7N2|G0R7N2_HYPJQ,268
tr|G0R7N5|G0R7N5_HYPJQ,514
tr|G0R7N7|G0R7N7_HYPJQ,2054
tr|G0R7P6|G0R7P6_HYPJQ,1658
tr|G0R7P7|G0R7P7_HYPJQ,856
tr|G0R7Q1|G0R7Q1_HYPJQ,181
tr|G0R7Q2|G0R7Q2_HYPJQ,51
tr|G0R7Q3|G0R7Q3_HYPJQ,171
tr|G0R7Q4|G0R7Q4_HYPJQ,486
tr|G0R7Q5|G0R7Q5_HYPJQ,217
tr|G0R7Q8|G0R7Q8_HYPJQ,436
tr|G0R7S8|G0R7S8_HYPJQ,340
tr|G0R7S9|G0R7S9_HYPJQ,1382
tr|G0R7T2|G0R7T2_HYPJQ,1007
tr|G0R7T4|G0R7T4_HYPJQ,332
tr|G0R7T5|G0R7T5_HYPJQ,535
tr|G0R7T7|G0R7T7_HYPJQ,207
tr|G0R7T8|G0R7T8_HYPJQ,608
tr|G0R7U2|G0R7U2_HYPJQ,133
tr|G0R7U5|G0R7U5_HYPJQ,446
tr|G0R7U6|G0R7U6_HYPJQ,708
tr|G0R7V4|G0R7V4_HYPJQ,323
tr|G0R7W1|G0R7W1_HYPJQ,600
tr|G0R7W7|G0R7W7_HYPJQ,621
tr|G0R7X3|G0R7X3_HYPJQ,426
tr|G0R7X7|G0R7X7_HYPJQ,146
tr|G0R7Y6|G0R7Y6_HYPJQ,619
tr|G0R7Z4|G0R7Z4_HYPJQ,663
tr|G0R7Z5|G0R7Z5_HYPJQ,443
tr|G0R7Z6|G0R7Z6_HYPJQ,262
tr|G0R800|G0R800_HYPJQ,612
tr|G0R805|G0R805_HYPJQ,1182
tr|G0R807|G0R807_HYPJQ,209
tr|G0R809|G0R809_HYPJQ,298
tr|G0R810|G0R810_HYPJQ,550
tr|G0R811|G0R811_HYPJQ,772
tr|G0R812|G0R812_HYPJQ,403
tr|G0R820|G0R820_HYPJQ,261
tr|G0R826|G0R826_HYPJQ,585
tr|G0R829|G0R829_HYPJQ,210
tr|G0R835|G0R835_HYPJQ,106
tr|G0R836|G0R836_HYPJQ,667
tr|G0R846|G0R846_HYPJQ,402
tr|G0R847|G0R847_HYPJQ,691
tr|G0R852|G0R852_HYPJQ,1239
tr|G0R853|G0R853_HYPJQ,300
tr|G0R854|G0R854_HYPJQ,1093
tr|G0R856|G0R856_HYPJQ,527
tr|G0R861|G0R861_HYPJQ,311
tr|G0R862|G0R862_HYPJQ,337
tr|G0R866|G0R866_HYPJQ,632
tr|G0R867|G0R867_HYPJQ,293
tr|G0R869|G0R869_HYPJQ,167
tr|G0R872|G0R872_HYPJQ,1167
tr|G0R873|G0R873_HYPJQ,418
tr|G0R875|G0R875_HYPJQ,742
tr|G0R876|G0R876_HYPJQ,633
tr|G0R881|G0R881_HYPJQ,155
tr|G0R882|G0R882_HYPJQ,582
tr|G0R892|G0R892_HYPJQ,372
tr|G0R8A1|G0R8A1_HYPJQ,166
tr|G0R8A3|G0R8A3_HYPJQ,89
tr|G0R8A6|G0R8A6_HYPJQ,1258
tr|G0R8B9|G0R8B9_HYPJQ,85
tr|G0R8C0|G0R8C0_HYPJQ,169
tr|G0R8C4|G0R8C4_HYPJQ,1343
tr|G0R8C8|G0R8C8_HYPJQ,381
tr|G0R8C9|G0R8C9_HYPJQ,683
tr|G0R8D0|G0R8D0_HYPJQ,312
tr|G0R8D1|G0R8D1_HYPJQ,631
tr|G0R8E5|G0R8E5_HYPJQ,398
tr|G0R8E6|G0R8E6_HYPJQ,931
tr|G0R8E8|G0R8E8_HYPJQ,292
tr|G0R8F2|G0R8F2_HYPJQ,432
tr|G0R8F4|G0R8F4_HYPJQ,1276
tr|G0R8G4|G0R8G4_HYPJQ,242
tr|G0R8G6|G0R8G6_HYPJQ,228
tr|G0R8G7|G0R8G7_HYPJQ,391
tr|G0R8G9|G0R8G9_HYPJQ,354
tr|G0R8H1|G0R8H1_HYPJQ,269
tr|G0R8H3|G0R8H3_HYPJQ,556
tr|G0R8H7|G0R8H7_HYPJQ,1045
tr|G0R8I2|G0R8I2_HYPJQ,225
tr|G0R8I3|G0R8I3_HYPJQ,831
tr|G0R8I4|G0R8I4_HYPJQ,366
tr|G0R8I8|G0R8I8_HYPJQ,415
tr|G0R8K8|G0R8K8_HYPJQ,258
tr|G0R8L0|G0R8L0_HYPJQ,798
tr|G0R8M4|G0R8M4_HYPJQ,893
tr|G0R8M5|G0R8M5_HYPJQ,308
tr|G0R8M6|G0R8M6_HYPJQ,902
tr|G0R8M9|G0R8M9_HYPJQ,526
tr|G0R8N8|G0R8N8_HYPJQ,201
tr|G0R8P1|G0R8P1_HYPJQ,1235
tr|G0R8P2|G0R8P2_HYPJQ,198
tr|G0R8Q0|G0R8Q0_HYPJQ,473
tr|G0R8Q3|G0R8Q3_HYPJQ,434
tr|G0R8Q7|G0R8Q7_HYPJQ,90
tr|G0R8R2|G0R8R2_HYPJQ,449
tr|G0R8R4|G0R8R4_HYPJQ,597
tr|G0R8R6|G0R8R6_HYPJQ,228
tr|G0R8S0|G0R8S0_HYPJQ,733
tr|G0R8S3|G0R8S3_HYPJQ,172
tr|G0R8S8|G0R8S8_HYPJQ,679
tr|G0R8T0|G0R8T0_HYPJQ,407
tr|G0R8T3|G0R8T3_HYPJQ,482
tr|G0R8T4|G0R8T4_HYPJQ,2025
tr|G0R8T6|G0R8T6_HYPJQ,395
tr|G0R8T7|G0R8T7_HYPJQ,78
tr|G0R8V3|G0R8V3_HYPJQ,812
tr|G0R8V6|G0R8V6_HYPJQ,516
tr|G0R8X3|G0R8X3_HYPJQ,679
tr|G0R8X4|G0R8X4_HYPJQ,551
tr|G0R8X5|G0R8X5_HYPJQ,1366
tr|G0R8X6|G0R8X6_HYPJQ,1350
tr|G0R8X9|G0R8X9_HYPJQ,544
tr|G0R8Y1|G0R8Y1_HYPJQ,267
tr|G0R8Y3|G0R8Y3_HYPJQ,256
tr|G0R8Z3|G0R8Z3_HYPJQ,243
tr|G0R8Z4|G0R8Z4_HYPJQ,467
tr|G0R8Z5|G0R8Z5_HYPJQ,628
tr|G0R8Z9|G0R8Z9_HYPJQ,359
tr|G0R900|G0R900_HYPJQ,927
tr|G0R902|G0R902_HYPJQ,504
tr|G0R915|G0R915_HYPJQ,407
tr|G0R917|G0R917_HYPJQ,671
tr|G0R918|G0R918_HYPJQ,1040
tr|G0R922|G0R922_HYPJQ,423
tr|G0R923|G0R923_HYPJQ,197
tr|G0R924|G0R924_HYPJQ,225
tr|G0R949|G0R949_HYPJQ,379
tr|G0R960|G0R960_HYPJQ,959
tr|G0R963|G0R963_HYPJQ,701
tr|G0R971|G0R971_HYPJQ,453
tr|G0R975|G0R975_HYPJQ,310
tr|G0R979|G0R979_HYPJQ,212
tr|G0R982|G0R982_HYPJQ,367
tr|G0R986|G0R986_HYPJQ,801
tr|G0R987|G0R987_HYPJQ,483
tr|G0R995|G0R995_HYPJQ,191
tr|G0R998|G0R998_HYPJQ,553
tr|G0R999|G0R999_HYPJQ,1050
tr|G0R9A0|G0R9A0_HYPJQ,292
tr|G0R9A2|G0R9A2_HYPJQ,424
tr|G0R9A3|G0R9A3_HYPJQ,321
tr|G0R9A5|G0R9A5_HYPJQ,440
tr|G0R9A6|G0R9A6_HYPJQ,533
tr|G0R9B0|G0R9B0_HYPJQ,1010
tr|G0R9C5|G0R9C5_HYPJQ,417
tr|G0R9D3|G0R9D3_HYPJQ,383
tr|G0R9D7|G0R9D7_HYPJQ,836
tr|G0R9E1|G0R9E1_HYPJQ,1585
tr|G0R9E2|G0R9E2_HYPJQ,1448
tr|G0R9E4|G0R9E4_HYPJQ,403
tr|G0R9F0|G0R9F0_HYPJQ,601
tr|G0R9F1|G0R9F1_HYPJQ,782
tr|G0R9F2|G0R9F2_HYPJQ,264
tr|G0R9F5|G0R9F5_HYPJQ,512
tr|G0R9F9|G0R9F9_HYPJQ,242
tr|G0R9G0|G0R9G0_HYPJQ,401
tr|G0R9H3|G0R9H3_HYPJQ,385
tr|G0R9H6|G0R9H6_HYPJQ,1043
tr|G0R9M5|G0R9M5_HYPJQ,1854
tr|G0R9M8|G0R9M8_HYPJQ,1849
tr|G0R9M9|G0R9M9_HYPJQ,122
tr|G0R9N4|G0R9N4_HYPJQ,215
tr|G0R9N9|G0R9N9_HYPJQ,1734
tr|G0R9P0|G0R9P0_HYPJQ,245
tr|G0R9P2|G0R9P2_HYPJQ,906
tr|G0R9Q2|G0R9Q2_HYPJQ,1076
tr|G0R9Q8|G0R9Q8_HYPJQ,451
tr|G0R9R9|G0R9R9_HYPJQ,201
tr|G0R9S1|G0R9S1_HYPJQ,777
tr|G0R9S3|G0R9S3_HYPJQ,504
tr|G0R9T8|G0R9T8_HYPJQ,175
tr|G0R9T9|G0R9T9_HYPJQ,676
tr|G0R9U0|G0R9U0_HYPJQ,327
tr|G0R9U2|G0R9U2_HYPJQ,882
tr|G0R9U3|G0R9U3_HYPJQ,216
tr|G0R9U4|G0R9U4_HYPJQ,394
tr|G0R9U8|G0R9U8_HYPJQ,75
tr|G0R9V0|G0R9V0_HYPJQ,280
tr|G0R9V3|G0R9V3_HYPJQ,130
tr|G0R9V5|G0R9V5_HYPJQ,123
tr|G0R9V6|G0R9V6_HYPJQ,131
tr|G0R9V8|G0R9V8_HYPJQ,197
tr|G0R9W7|G0R9W7_HYPJQ,476
tr|G0R9W8|G0R9W8_HYPJQ,414
tr|G0R9X7|G0R9X7_HYPJQ,307
tr|G0R9Y1|G0R9Y1_HYPJQ,885
tr|G0R9Z2|G0R9Z2_HYPJQ,286
tr|G0R9Z4|G0R9Z4_HYPJQ,176
tr|G0R9Z5|G0R9Z5_HYPJQ,474
tr|G0R9Z6|G0R9Z6_HYPJQ,531
tr|G0RA00|G0RA00_HYPJQ,388
tr|G0RA08|G0RA08_HYPJQ,333
tr|G0RA14|G0RA14_HYPJQ,859
tr|G0RA15|G0RA15_HYPJQ,417
tr|G0RA16|G0RA16_HYPJQ,590
tr|G0RA17|G0RA17_HYPJQ,287
tr|G0RA18|G0RA18_HYPJQ,266
tr|G0RA19|G0RA19_HYPJQ,1123
tr|G0RA21|G0RA21_HYPJQ,1077
tr|G0RA26|G0RA26_HYPJQ,1440
tr|G0RA39|G0RA39_HYPJQ,510
tr|G0RA45|G0RA45_HYPJQ,844
tr|G0RA48|G0RA48_HYPJQ,793
tr|G0RA50|G0RA50_HYPJQ,1037
tr|G0RA57|G0RA57_HYPJQ,181
tr|G0RA58|G0RA58_HYPJQ,128
tr|G0RA60|G0RA60_HYPJQ,778
tr|G0RA66|G0RA66_HYPJQ,835
tr|G0RA67|G0RA67_HYPJQ,614
tr|G0RA68|G0RA68_HYPJQ,347
tr|G0RA69|G0RA69_HYPJQ,857
tr|G0RA70|G0RA70_HYPJQ,476
tr|G0RA73|G0RA73_HYPJQ,496
tr|G0RA75|G0RA75_HYPJQ,711
tr|G0RA76|G0RA76_HYPJQ,649
tr|G0RA82|G0RA82_HYPJQ,983
tr|G0RA88|G0RA88_HYPJQ,622
tr|G0RA89|G0RA89_HYPJQ,887
tr|G0RA90|G0RA90_HYPJQ,858
tr|G0RA92|G0RA92_HYPJQ,216
tr|G0RA93|G0RA93_HYPJQ,698
tr|G0RA94|G0RA94_HYPJQ,369
tr|G0RA95|G0RA95_HYPJQ,1014
tr|G0RA97|G0RA97_HYPJQ,260
tr|G0RAA2|G0RAA2_HYPJQ,287
tr|G0RAA4|G0RAA4_HYPJQ,451
tr|G0RAA6|G0RAA6_HYPJQ,447
tr|G0RAB3|G0RAB3_HYPJQ,312
tr|G0RAB7|G0RAB7_HYPJQ,450
tr|G0RAC2|G0RAC2_HYPJQ,676
tr|G0RAC3|G0RAC3_HYPJQ,841
tr|G0RAC8|G0RAC8_HYPJQ,531
tr|G0RAD0|G0RAD0_HYPJQ,672
tr|G0RAD3|G0RAD3_HYPJQ,151
tr|G0RAD4|G0RAD4_HYPJQ,368
tr|G0RAD5|G0RAD5_HYPJQ,293
tr|G0RAD9|G0RAD9_HYPJQ,286
tr|G0RAE1|G0RAE1_HYPJQ,298
tr|G0RAE2|G0RAE2_HYPJQ,256
tr|G0RAE3|G0RAE3_HYPJQ,820
tr|G0RAE5|G0RAE5_HYPJQ,637
tr|G0RAE6|G0RAE6_HYPJQ,1224
tr|G0RAE7|G0RAE7_HYPJQ,604
tr|G0RAE8|G0RAE8_HYPJQ,516
tr|G0RAE9|G0RAE9_HYPJQ,978
tr|G0RAF0|G0RAF0_HYPJQ,350
tr|G0RAF1|G0RAF1_HYPJQ,495
tr|G0RAF5|G0RAF5_HYPJQ,276
tr|G0RAF7|G0RAF7_HYPJQ,1891
tr|G0RAF9|G0RAF9_HYPJQ,342
tr|G0RAG0|G0RAG0_HYPJQ,351
tr|G0RAH4|G0RAH4_HYPJQ,692
tr|G0RAH7|G0RAH7_HYPJQ,413
tr|G0RAJ1|G0RAJ1_HYPJQ,376
tr|G0RAJ7|G0RAJ7_HYPJQ,214
tr|G0RAK5|G0RAK5_HYPJQ,1161
tr|G0RAK6|G0RAK6_HYPJQ,474
tr|G0RAK7|G0RAK7_HYPJQ,166
tr|G0RAL0|G0RAL0_HYPJQ,152
tr|G0RAL2|G0RAL2_HYPJQ,121
tr|G0RAL6|G0RAL6_HYPJQ,97
tr|G0RAM2|G0RAM2_HYPJQ,433
tr|G0RAM5|G0RAM5_HYPJQ,499
tr|G0RAM7|G0RAM7_HYPJQ,931
tr|G0RAN5|G0RAN5_HYPJQ,1163
tr|G0RAN8|G0RAN8_HYPJQ,426
tr|G0RAN9|G0RAN9_HYPJQ,953
tr|G0RAP0|G0RAP0_HYPJQ,286
tr|G0RAP2|G0RAP2_HYPJQ,650
tr|G0RAP6|G0RAP6_HYPJQ,137
tr|G0RAP7|G0RAP7_HYPJQ,363
tr|G0RAP8|G0RAP8_HYPJQ,303
tr|G0RAQ0|G0RAQ0_HYPJQ,774
tr|G0RAQ1|G0RAQ1_HYPJQ,688
tr|G0RAQ7|G0RAQ7_HYPJQ,250
tr|G0RAQ9|G0RAQ9_HYPJQ,658
tr|G0RAR0|G0RAR0_HYPJQ,236
tr|G0RAR2|G0RAR2_HYPJQ,482
tr|G0RAR4|G0RAR4_HYPJQ,237
tr|G0RAR5|G0RAR5_HYPJQ,944
tr|G0RAR8|G0RAR8_HYPJQ,619
tr|G0RAR9|G0RAR9_HYPJQ,675
tr|G0RAS6|G0RAS6_HYPJQ,984
tr|G0RAT2|G0RAT2_HYPJQ,269
tr|G0RAT4|G0RAT4_HYPJQ,348
tr|G0RAT5|G0RAT5_HYPJQ,646
tr|G0RAT7|G0RAT7_HYPJQ,1180
tr|G0RAU3|G0RAU3_HYPJQ,198
tr|G0RAU6|G0RAU6_HYPJQ,1020
tr|G0RAU7|G0RAU7_HYPJQ,316
tr|G0RAU9|G0RAU9_HYPJQ,143
tr|G0RAV1|G0RAV1_HYPJQ,306
tr|G0RAV2|G0RAV2_HYPJQ,361
tr|G0RAV4|G0RAV4_HYPJQ,926
tr|G0RAV6|G0RAV6_HYPJQ,412
tr|G0RAW1|G0RAW1_HYPJQ,515
tr|G0RAW2|G0RAW2_HYPJQ,319
tr|G0RAW3|G0RAW3_HYPJQ,467
tr|G0RAW4|G0RAW4_HYPJQ,442
tr|G0RAW7|G0RAW7_HYPJQ,754
tr|G0RAW8|G0RAW8_HYPJQ,568
tr|G0RAX4|G0RAX4_HYPJQ,414
tr|G0RAX8|G0RAX8_HYPJQ,715
tr|G0RAY5|G0RAY5_HYPJQ,739
tr|G0RAY8|G0RAY8_HYPJQ,275
tr|G0RAZ0|G0RAZ0_HYPJQ,258
tr|G0RAZ1|G0RAZ1_HYPJQ,397
tr|G0RAZ9|G0RAZ9_HYPJQ,232
tr|G0RB07|G0RB07_HYPJQ,381
tr|G0RB08|G0RB08_HYPJQ,402
tr|G0RB10|G0RB10_HYPJQ,631
tr|G0RB17|G0RB17_HYPJQ,471
tr|G0RB24|G0RB24_HYPJQ,893
tr|G0RB28|G0RB28_HYPJQ,429
tr|G0RB29|G0RB29_HYPJQ,109
tr|G0RB35|G0RB35_HYPJQ,776
tr|G0RB48|G0RB48_HYPJQ,430
tr|G0RB54|G0RB54_HYPJQ,515
tr|G0RB57|G0RB57_HYPJQ,235
tr|G0RB58|G0RB58_HYPJQ,471
tr|G0RB67|G0RB67_HYPJQ,418
tr|G0RB85|G0RB85_HYPJQ,486
tr|G0RB87|G0RB87_HYPJQ,281
tr|G0RB97|G0RB97_HYPJQ,433
tr|G0RBA1|G0RBA1_HYPJQ,376
tr|G0RBA4|G0RBA4_HYPJQ,547
tr|G0RBA5|G0RBA5_HYPJQ,453
tr|G0RBA6|G0RBA6_HYPJQ,508
tr|G0RBA8|G0RBA8_HYPJQ,367
tr|G0RBA9|G0RBA9_HYPJQ,725
tr|G0RBB2|G0RBB2_HYPJQ,468
tr|G0RBB6|G0RBB6_HYPJQ,329
tr|G0RBB8|G0RBB8_HYPJQ,436
tr|G0RBC0|G0RBC0_HYPJQ,1272
tr|G0RBC4|G0RBC4_HYPJQ,495
tr|G0RBC6|G0RBC6_HYPJQ,453
tr|G0RBD0|G0RBD0_HYPJQ,184
tr|G0RBD4|G0RBD4_HYPJQ,314
tr|G0RBD5|G0RBD5_HYPJQ,310
tr|G0RBD8|G0RBD8_HYPJQ,1865
tr|G0RBD9|G0RBD9_HYPJQ,644
tr|G0RBE2|G0RBE2_HYPJQ,836
tr|G0RBE5|G0RBE5_HYPJQ,529
tr|G0RBE9|G0RBE9_HYPJQ,477
tr|G0RBG9|G0RBG9_HYPJQ,554
tr|G0RBH1|G0RBH1_HYPJQ,813
tr|G0RBH9|G0RBH9_HYPJQ,420
tr|G0RBI0|G0RBI0_HYPJQ,142
tr|G0RBI3|G0RBI3_HYPJQ,438
tr|G0RBI6|G0RBI6_HYPJQ,98
tr|G0RBI7|G0RBI7_HYPJQ,406
tr|G0RBI8|G0RBI8_HYPJQ,818
tr|G0RBJ3|G0RBJ3_HYPJQ,462
tr|G0RBJ5|G0RBJ5_HYPJQ,780
tr|G0RBJ7|G0RBJ7_HYPJQ,332
tr|G0RBJ8|G0RBJ8_HYPJQ,399
tr|G0RBJ9|G0RBJ9_HYPJQ,198
tr|G0RBK0|G0RBK0_HYPJQ,299
tr|G0RBK5|G0RBK5_HYPJQ,595
tr|G0RBK7|G0RBK7_HYPJQ,641
tr|G0RBL0|G0RBL0_HYPJQ,287
tr|G0RBL2|G0RBL2_HYPJQ,896
tr|G0RBL7|G0RBL7_HYPJQ,376
tr|G0RBN4|G0RBN4_HYPJQ,272
tr|G0RBP0|G0RBP0_HYPJQ,370
tr|G0RBP4|G0RBP4_HYPJQ,663
tr|G0RBP6|G0RBP6_HYPJQ,327
tr|G0RBP7|G0RBP7_HYPJQ,640
tr|G0RBP8|G0RBP8_HYPJQ,542
tr|G0RBQ1|G0RBQ1_HYPJQ,381
tr|G0RBQ5|G0RBQ5_HYPJQ,378
tr|G0RBR8|G0RBR8_HYPJQ,119
tr|G0RBR9|G0RBR9_HYPJQ,1033
tr|G0RBU1|G0RBU1_HYPJQ,1557
tr|G0RBU4|G0RBU4_HYPJQ,428
tr|G0RBU5|G0RBU5_HYPJQ,325
tr|G0RBU8|G0RBU8_HYPJQ,215
tr|G0RBV0|G0RBV0_HYPJQ,150
tr|G0RBV9|G0RBV9_HYPJQ,571
tr|G0RBW4|G0RBW4_HYPJQ,238
tr|G0RBW5|G0RBW5_HYPJQ,313
tr|G0RBX2|G0RBX2_HYPJQ,699
tr|G0RBX3|G0RBX3_HYPJQ,369
tr|G0RBX5|G0RBX5_HYPJQ,595
tr|G0RBX6|G0RBX6_HYPJQ,280
tr|G0RBX7|G0RBX7_HYPJQ,209
tr|G0RBY0|G0RBY0_HYPJQ,814
tr|G0RBY5|G0RBY5_HYPJQ,905
tr|G0RBY6|G0RBY6_HYPJQ,516
tr|G0RBY8|G0RBY8_HYPJQ,876
tr|G0RBZ3|G0RBZ3_HYPJQ,158
tr|G0RBZ6|G0RBZ6_HYPJQ,626
tr|G0RC12|G0RC12_HYPJQ,558
tr|G0RC13|G0RC13_HYPJQ,566
tr|G0RC14|G0RC14_HYPJQ,236
tr|G0RC18|G0RC18_HYPJQ,251
tr|G0RC20|G0RC20_HYPJQ,395
tr|G0RC21|G0RC21_HYPJQ,556
tr|G0RC22|G0RC22_HYPJQ,639
tr|G0RC24|G0RC24_HYPJQ,184
tr|G0RC30|G0RC30_HYPJQ,792
tr|G0RC31|G0RC31_HYPJQ,406
tr|G0RC35|G0RC35_HYPJQ,563
tr|G0RC37|G0RC37_HYPJQ,409
tr|G0RC38|G0RC38_HYPJQ,120
tr|G0RC43|G0RC43_HYPJQ,143
tr|G0RC44|G0RC44_HYPJQ,444
tr|G0RC51|G0RC51_HYPJQ,419
tr|G0RC52|G0RC52_HYPJQ,143
tr|G0RC55|G0RC55_HYPJQ,384
tr|G0RC60|G0RC60_HYPJQ,820
tr|G0RC79|G0RC79_HYPJQ,1562
tr|G0RC82|G0RC82_HYPJQ,385
tr|G0RC85|G0RC85_HYPJQ,369
tr|G0RC87|G0RC87_HYPJQ,415
tr|G0RC88|G0RC88_HYPJQ,314
tr|G0RC96|G0RC96_HYPJQ,614
tr|G0RC99|G0RC99_HYPJQ,720
tr|G0RCA4|G0RCA4_HYPJQ,396
tr|G0RCA5|G0RCA5_HYPJQ,195
tr|G0RCA9|G0RCA9_HYPJQ,907
tr|G0RCB2|G0RCB2_HYPJQ,363
tr|G0RCB3|G0RCB3_HYPJQ,251
tr|G0RCD1|G0RCD1_HYPJQ,363
tr|G0RCD3|G0RCD3_HYPJQ,224
tr|G0RCE0|G0RCE0_HYPJQ,464
tr|G0RCE1|G0RCE1_HYPJQ,925
tr|G0RCE6|G0RCE6_HYPJQ,876
tr|G0RCE8|G0RCE8_HYPJQ,290
tr|G0RCF8|G0RCF8_HYPJQ,457
tr|G0RCG5|G0RCG5_HYPJQ,941
tr|G0RCH0|G0RCH0_HYPJQ,245
tr|G0RCH2|G0RCH2_HYPJQ,526
tr|G0RCH6|G0RCH6_HYPJQ,903
tr|G0RCH9|G0RCH9_HYPJQ,217
tr|G0RCI4|G0RCI4_HYPJQ,204
tr|G0RCI5|G0RCI5_HYPJQ,183
tr|G0RCI6|G0RCI6_HYPJQ,724
tr|G0RCI7|G0RCI7_HYPJQ,200
tr|G0RCI8|G0RCI8_HYPJQ,707
tr|G0RCI9|G0RCI9_HYPJQ,230
tr|G0RCJ0|G0RCJ0_HYPJQ,499
tr|G0RCJ3|G0RCJ3_HYPJQ,124
tr|G0RCJ4|G0RCJ4_HYPJQ,594
tr|G0RCK4|G0RCK4_HYPJQ,527
tr|G0RCL1|G0RCL1_HYPJQ,378
tr|G0RCL2|G0RCL2_HYPJQ,322
tr|G0RCM1|G0RCM1_HYPJQ,880
tr|G0RCM5|G0RCM5_HYPJQ,528
tr|G0RCM7|G0RCM7_HYPJQ,352
tr|G0RCM8|G0RCM8_HYPJQ,148
tr|G0RCM9|G0RCM9_HYPJQ,336
tr|G0RCN2|G0RCN2_HYPJQ,487
tr|G0RCN3|G0RCN3_HYPJQ,232
tr|G0RCN4|G0RCN4_HYPJQ,497
tr|G0RCN7|G0RCN7_HYPJQ,352
tr|G0RCN8|G0RCN8_HYPJQ,406
tr|G0RCP3|G0RCP3_HYPJQ,158
tr|G0RCP5|G0RCP5_HYPJQ,247
tr|G0RCP6|G0RCP6_HYPJQ,217
tr|G0RCP9|G0RCP9_HYPJQ,248
tr|G0RCQ0|G0RCQ0_HYPJQ,423
tr|G0RCQ4|G0RCQ4_HYPJQ,551
tr|G0RCR4|G0RCR4_HYPJQ,2154
tr|G0RCR9|G0RCR9_HYPJQ,510
tr|G0RCS3|G0RCS3_HYPJQ,492
tr|G0RCS6|G0RCS6_HYPJQ,468
tr|G0RCS8|G0RCS8_HYPJQ,861
tr|G0RCT5|G0RCT5_HYPJQ,649
tr|G0RCT8|G0RCT8_HYPJQ,1109
tr|G0RCU0|G0RCU0_HYPJQ,217
tr|G0RCU2|G0RCU2_HYPJQ,807
tr|G0RCU3|G0RCU3_HYPJQ,224
tr|G0RCU6|G0RCU6_HYPJQ,622
tr|G0RCU8|G0RCU8_HYPJQ,663
tr|G0RCV0|G0RCV0_HYPJQ,306
tr|G0RCV5|G0RCV5_HYPJQ,105
tr|G0RCW0|G0RCW0_HYPJQ,794
tr|G0RCW3|G0RCW3_HYPJQ,89
